SessionID,UserID,session_time,page_views,cart_items,purchase,DeviceType,Country,ReferralSource,engagement_score,time_per_page,cart_flag
session_1420,user_2841,159,2,0,0,Desktop,UK,Google,161,79.5,0
session_1421,user_2609,294,3,1,0,Mobile,India,Direct,297,98.0,1
session_1422,user_2204,165,2,2,0,Tablet,Australia,Direct,167,82.5,1
session_1423,user_1905,287,2,2,0,Mobile,France,Google,289,143.5,1
session_1425,user_1569,25,1,0,0,Desktop,USA,Google,26,25.0,0
session_1426,user_1207,203,2,5,0,Desktop,UK,Email,205,101.5,1
session_1427,user_1849,87,1,0,0,Tablet,France,Social Media,88,87.0,0
session_1428,user_2867,279,3,4,0,Desktop,UK,Social Media,282,93.0,1
session_1429,user_1255,177,1,0,0,Desktop,India,Direct,178,177.0,0
session_143,user_1073,179,2,0,0,Mobile,France,Direct,181,89.5,0
session_1430,user_2057,431,4,2,0,Desktop,India,Social Media,435,107.75,1
session_1431,user_1200,313,2,5,0,Tablet,Germany,Direct,315,156.5,1
session_1432,user_1570,204,2,0,0,Desktop,USA,Direct,206,102.0,0
session_1434,user_2757,271,3,3,0,Mobile,UK,Email,274,90.33333333333333,1
session_1435,user_1767,131,2,1,0,Tablet,France,Direct,133,65.5,1
session_1436,user_2255,180,2,1,0,Tablet,India,Google,182,90.0,1
session_1437,user_2683,387,4,3,0,Desktop,USA,Direct,391,96.75,1
session_1438,user_1867,191,2,2,0,Desktop,USA,Google,193,95.5,1
session_1439,user_2647,59,1,0,0,Mobile,USA,Email,60,59.0,0
session_144,user_1460,168,2,0,0,Tablet,USA,Direct,170,84.0,0
session_1440,user_2626,37,1,0,0,Mobile,Canada,Direct,38,37.0,0
session_1441,user_1057,16,1,0,0,Desktop,USA,Google,17,16.0,0
session_1443,user_1839,292,2,5,0,Desktop,Germany,Google,294,146.0,1
session_1444,user_1951,162,1,0,0,Tablet,UK,Social Media,163,162.0,0
session_1445,user_1012,184,2,0,0,Desktop,UK,Social Media,186,92.0,0
session_1446,user_1267,197,2,5,0,Mobile,Germany,Email,199,98.5,1
session_1447,user_2582,113,3,3,0,Mobile,Germany,Direct,116,37.666666666666664,1
session_1448,user_2437,166,2,5,0,Desktop,UK,Social Media,168,83.0,1
session_1449,user_1139,332,4,4,0,Tablet,India,Direct,336,83.0,1
session_1451,user_2175,325,3,0,0,Mobile,UK,Email,328,108.33333333333333,0
session_1452,user_2393,345,2,4,0,Tablet,France,Email,347,172.5,1
session_1453,user_2996,242,2,2,0,Mobile,France,Email,244,121.0,1
session_1454,user_1191,224,2,0,0,Mobile,Canada,Google,226,112.0,0
session_1455,user_2250,387,3,2,0,Desktop,France,Email,390,129.0,1
session_1456,user_1696,216,2,4,0,Tablet,UK,Google,218,108.0,1
session_1458,user_2820,146,2,0,0,Desktop,France,Email,148,73.0,0
session_146,user_2698,217,2,4,0,Tablet,USA,Google,219,108.5,1
session_1460,user_2312,263,2,0,0,Mobile,India,Social Media,265,131.5,0
session_1461,user_2924,99,1,0,0,Tablet,Canada,Email,100,99.0,0
session_1462,user_2992,195,2,0,0,Tablet,USA,Email,197,97.5,0
session_1464,user_2663,59,1,0,0,Mobile,France,Social Media,60,59.0,0
session_1465,user_2036,114,2,0,0,Desktop,UK,Google,116,57.0,0
session_1466,user_2210,251,3,5,0,Tablet,Germany,Email,254,83.66666666666667,1
session_1467,user_1838,173,2,4,0,Tablet,UK,Google,175,86.5,1
session_1468,user_1657,280,3,5,0,Tablet,Germany,Email,283,93.33333333333333,1
session_1469,user_1038,189,2,0,0,Desktop,India,Email,191,94.5,0
session_1470,user_1334,131,1,0,0,Mobile,USA,Direct,132,131.0,0
session_1472,user_2765,45,1,0,0,Mobile,USA,Social Media,46,45.0,0
session_1474,user_1271,139,1,0,0,Mobile,UK,Direct,140,139.0,0
session_1475,user_2675,91,1,0,0,Tablet,Germany,Google,92,91.0,0
session_1477,user_1012,46,1,0,0,Desktop,UK,Email,47,46.0,0
session_1478,user_1919,379,3,0,0,Tablet,USA,Direct,382,126.33333333333333,0
session_1479,user_1406,80,2,0,0,Tablet,Canada,Direct,82,40.0,0
session_1480,user_2756,104,1,0,0,Desktop,Germany,Google,105,104.0,0
session_1481,user_1790,40,2,0,0,Desktop,India,Email,42,20.0,0
session_1483,user_1611,342,2,2,0,Tablet,France,Social Media,344,171.0,1
session_1484,user_2590,179,2,0,0,Mobile,Germany,Social Media,181,89.5,0
session_1485,user_1041,136,2,4,0,Tablet,Canada,Google,138,68.0,1
session_1488,user_2726,330,3,5,0,Mobile,Canada,Social Media,333,110.0,1
session_1489,user_2634,206,2,4,0,Desktop,USA,Direct,208,103.0,1
session_149,user_1181,41,1,0,0,Mobile,Germany,Direct,42,41.0,0
session_1490,user_2129,141,1,0,0,Tablet,Australia,Google,142,141.0,0
session_1492,user_2230,76,2,1,0,Tablet,USA,Direct,78,38.0,1
session_1493,user_1736,75,1,0,0,Mobile,USA,Email,76,75.0,0
session_1494,user_1678,196,3,0,0,Mobile,France,Google,199,65.33333333333333,0
session_1495,user_2275,180,2,0,0,Desktop,Germany,Social Media,182,90.0,0
session_1496,user_1107,185,2,0,0,Tablet,Australia,Social Media,187,92.5,0
session_1497,user_2784,57,1,0,0,Mobile,UK,Direct,58,57.0,0
session_1498,user_2473,269,3,3,0,Mobile,Canada,Direct,272,89.66666666666667,1
session_1499,user_2221,357,3,1,0,Mobile,Canada,Social Media,360,119.0,1
session_15,user_2270,431,3,5,0,Mobile,Australia,Email,434,143.66666666666666,1
session_150,user_1873,46,1,0,0,Tablet,India,Email,47,46.0,0
session_1500,user_2784,146,2,0,0,Tablet,Australia,Direct,148,73.0,0
session_1501,user_1744,161,2,0,0,Tablet,Canada,Google,163,80.5,0
session_1502,user_1491,192,2,5,0,Mobile,India,Google,194,96.0,1
session_1503,user_2142,111,1,0,0,Desktop,UK,Direct,112,111.0,0
session_1504,user_1158,117,2,3,0,Tablet,USA,Social Media,119,58.5,1
session_1505,user_1844,116,1,0,0,Desktop,Germany,Google,117,116.0,0
session_1506,user_1721,76,1,0,0,Mobile,UK,Email,77,76.0,0
session_1507,user_2232,143,2,5,0,Mobile,India,Email,145,71.5,1
session_1509,user_2554,273,2,1,0,Tablet,UK,Direct,275,136.5,1
session_151,user_1511,292,4,2,0,Mobile,India,Email,296,73.0,1
session_1511,user_1237,236,2,0,0,Mobile,Germany,Google,238,118.0,0
session_1512,user_1810,268,2,0,0,Tablet,India,Google,270,134.0,0
session_1513,user_2850,140,2,0,0,Mobile,France,Social Media,142,70.0,0
session_1514,user_2130,289,2,0,0,Tablet,Germany,Email,291,144.5,0
session_1517,user_1393,273,3,0,0,Mobile,Canada,Email,276,91.0,0
session_1518,user_2000,255,3,2,0,Mobile,India,Direct,258,85.0,1
session_1519,user_1246,155,2,4,0,Mobile,France,Social Media,157,77.5,1
session_152,user_2321,275,2,0,0,Tablet,Germany,Email,277,137.5,0
session_1520,user_1235,294,3,5,0,Mobile,Germany,Direct,297,98.0,1
session_1521,user_1330,153,2,3,0,Mobile,Canada,Direct,155,76.5,1
session_1522,user_2787,143,2,3,0,Mobile,USA,Google,145,71.5,1
session_1523,user_2429,275,2,2,0,Tablet,USA,Social Media,277,137.5,1
session_1525,user_1473,57,2,0,0,Mobile,Canada,Google,59,28.5,0
session_1526,user_1452,270,2,0,0,Desktop,India,Google,272,135.0,0
session_1527,user_2471,117,2,0,0,Desktop,Canada,Email,119,58.5,0
session_1528,user_1663,125,2,3,0,Mobile,USA,Social Media,127,62.5,1
session_1529,user_2549,84,1,0,0,Tablet,Australia,Google,85,84.0,0
session_153,user_1412,134,2,0,0,Desktop,France,Google,136,67.0,0
session_1530,user_2139,294,2,0,0,Tablet,UK,Direct,296,147.0,0
session_1531,user_2222,209,2,0,0,Mobile,France,Email,211,104.5,0
session_1532,user_2071,233,2,1,0,Tablet,Australia,Social Media,235,116.5,1
session_1533,user_1360,49,1,0,0,Tablet,Australia,Social Media,50,49.0,0
session_1534,user_1829,254,2,5,0,Mobile,UK,Social Media,256,127.0,1
session_1536,user_2078,301,2,0,0,Tablet,France,Social Media,303,150.5,0
session_1537,user_1920,93,1,0,0,Tablet,UK,Direct,94,93.0,0
session_1538,user_1749,90,1,0,0,Mobile,USA,Direct,91,90.0,0
session_1539,user_2191,99,1,0,0,Tablet,Australia,Direct,100,99.0,0
session_154,user_1963,81,1,0,0,Desktop,UK,Email,82,81.0,0
session_1540,user_2609,232,2,0,0,Tablet,UK,Direct,234,116.0,0
session_1541,user_1275,199,2,5,0,Desktop,France,Email,201,99.5,1
session_1542,user_2166,243,2,0,0,Tablet,Canada,Email,245,121.5,0
session_1543,user_1908,160,1,0,0,Tablet,Canada,Direct,161,160.0,0
session_1544,user_1289,374,3,0,0,Mobile,Germany,Social Media,377,124.66666666666667,0
session_1545,user_1884,211,2,0,0,Tablet,UK,Google,213,105.5,0
session_1546,user_1946,131,2,0,0,Mobile,Australia,Social Media,133,65.5,0
session_1548,user_1848,70,1,0,0,Mobile,Australia,Google,71,70.0,0
session_1549,user_1182,169,3,4,0,Desktop,India,Social Media,172,56.333333333333336,1
session_155,user_2609,280,3,4,0,Desktop,Canada,Email,283,93.33333333333333,1
session_1550,user_1009,297,2,0,0,Mobile,India,Social Media,299,148.5,0
session_1551,user_1186,83,1,0,0,Desktop,USA,Google,84,83.0,0
session_1552,user_2990,337,4,4,0,Tablet,Germany,Google,341,84.25,1
session_1554,user_1669,319,3,5,0,Tablet,UK,Google,322,106.33333333333333,1
session_1555,user_2322,145,2,0,0,Mobile,Canada,Direct,147,72.5,0
session_1556,user_1673,106,1,0,0,Desktop,Canada,Email,107,106.0,0
session_1557,user_1135,159,2,0,0,Tablet,France,Google,161,79.5,0
session_1558,user_2367,215,3,1,0,Mobile,France,Email,218,71.66666666666667,1
session_1559,user_1047,238,3,3,0,Mobile,UK,Google,241,79.33333333333333,1
session_1560,user_2871,257,3,5,0,Tablet,France,Email,260,85.66666666666667,1
session_1561,user_2012,307,3,3,0,Tablet,India,Social Media,310,102.33333333333333,1
session_1562,user_1801,46,1,0,0,Desktop,France,Direct,47,46.0,0
session_1565,user_2658,165,1,0,0,Tablet,France,Social Media,166,165.0,0
session_1567,user_1030,188,2,0,0,Desktop,Australia,Social Media,190,94.0,0
session_1568,user_2172,167,2,0,0,Desktop,Australia,Direct,169,83.5,0
session_157,user_1874,236,2,3,0,Mobile,France,Direct,238,118.0,1
session_1570,user_1718,121,1,0,0,Desktop,France,Direct,122,121.0,0
session_1571,user_1470,190,2,0,0,Mobile,France,Social Media,192,95.0,0
session_1574,user_2792,163,2,5,0,Mobile,USA,Google,165,81.5,1
session_1575,user_2330,121,1,0,0,Mobile,France,Social Media,122,121.0,0
session_1577,user_2042,396,4,3,0,Mobile,Germany,Email,400,99.0,1
session_1578,user_1923,152,1,0,0,Mobile,Canada,Google,153,152.0,0
session_1579,user_2011,289,2,4,0,Tablet,UK,Email,291,144.5,1
session_158,user_1160,266,3,5,0,Desktop,UK,Direct,269,88.66666666666667,1
session_1580,user_1435,286,2,0,0,Desktop,Germany,Email,288,143.0,0
session_1581,user_2053,140,2,2,0,Desktop,USA,Direct,142,70.0,1
session_1582,user_2232,104,1,0,0,Desktop,Germany,Email,105,104.0,0
session_1583,user_1638,50,1,0,0,Mobile,India,Google,51,50.0,0
session_1585,user_2615,17,1,0,0,Tablet,Australia,Email,18,17.0,0
session_1586,user_2949,78,1,0,0,Desktop,USA,Google,79,78.0,0
session_1587,user_2262,174,2,2,0,Desktop,India,Email,176,87.0,1
session_1588,user_1790,318,2,0,0,Tablet,Canada,Email,320,159.0,0
session_1589,user_2763,220,2,1,0,Mobile,USA,Email,222,110.0,1
session_159,user_2712,55,1,0,0,Desktop,Australia,Direct,56,55.0,0
session_1590,user_2180,165,1,0,0,Desktop,Canada,Google,166,165.0,0
session_1591,user_1199,63,1,0,0,Mobile,Australia,Google,64,63.0,0
session_1594,user_1884,289,2,0,0,Tablet,UK,Email,291,144.5,0
session_1596,user_1757,227,2,2,0,Mobile,France,Google,229,113.5,1
session_1597,user_2981,392,4,1,0,Desktop,France,Email,396,98.0,1
session_1599,user_1182,159,1,0,0,Desktop,Australia,Email,160,159.0,0
session_16,user_1016,163,1,0,0,Mobile,USA,Email,164,163.0,0
session_160,user_1042,335,4,1,0,Mobile,France,Email,339,83.75,1
session_1600,user_1834,187,2,3,0,Desktop,Canada,Social Media,189,93.5,1
session_1601,user_2291,149,2,3,0,Tablet,India,Direct,151,74.5,1
session_1602,user_1291,286,2,0,0,Desktop,India,Google,288,143.0,0
session_1604,user_2118,179,2,4,0,Desktop,Germany,Direct,181,89.5,1
session_1606,user_1740,206,2,3,0,Tablet,USA,Social Media,208,103.0,1
session_1607,user_1229,18,1,0,0,Tablet,UK,Email,19,18.0,0
session_1608,user_1936,57,1,0,0,Desktop,India,Social Media,58,57.0,0
session_1609,user_2658,305,2,1,0,Mobile,USA,Social Media,307,152.5,1
session_161,user_1904,203,2,0,0,Mobile,UK,Social Media,205,101.5,0
session_1610,user_2315,298,3,0,0,Desktop,India,Email,301,99.33333333333333,0
session_1612,user_1410,273,2,0,0,Mobile,UK,Social Media,275,136.5,0
session_1613,user_1727,64,2,0,0,Desktop,UK,Google,66,32.0,0
session_1614,user_2099,148,2,2,0,Mobile,Australia,Email,150,74.0,1
session_1615,user_1041,137,2,5,0,Desktop,France,Direct,139,68.5,1
session_1617,user_2030,17,1,0,0,Desktop,France,Direct,18,17.0,0
session_1619,user_2476,140,2,0,0,Desktop,UK,Email,142,70.0,0
session_1620,user_2120,193,2,0,0,Mobile,UK,Google,195,96.5,0
session_1622,user_2036,139,2,0,0,Mobile,Canada,Email,141,69.5,0
session_1623,user_2771,276,2,5,0,Desktop,France,Social Media,278,138.0,1
session_1625,user_1955,68,1,0,0,Desktop,India,Google,69,68.0,0
session_1626,user_2526,317,2,1,0,Mobile,Canada,Email,319,158.5,1
session_1627,user_1306,122,2,0,0,Desktop,UK,Google,124,61.0,0
session_1628,user_1715,286,2,5,0,Desktop,Canada,Direct,288,143.0,1
session_1629,user_2698,153,2,4,0,Mobile,Germany,Email,155,76.5,1
session_1631,user_2993,169,2,5,0,Mobile,Australia,Email,171,84.5,1
session_1632,user_2738,229,3,2,0,Tablet,UK,Email,232,76.33333333333333,1
session_1633,user_1009,242,2,0,0,Desktop,France,Email,244,121.0,0
session_1634,user_2104,132,1,0,0,Mobile,Germany,Email,133,132.0,0
session_1635,user_1224,136,3,3,0,Tablet,Australia,Email,139,45.333333333333336,1
session_1637,user_2650,121,2,0,0,Tablet,Australia,Social Media,123,60.5,0
session_1638,user_2883,290,2,0,0,Desktop,Canada,Direct,292,145.0,0
session_164,user_2015,435,3,1,0,Tablet,Canada,Google,438,145.0,1
session_1641,user_1561,244,2,0,0,Desktop,UK,Social Media,246,122.0,0
session_1642,user_2001,203,2,0,0,Tablet,France,Email,205,101.5,0
session_1643,user_2789,192,2,0,0,Mobile,UK,Direct,194,96.0,0
session_1644,user_1831,222,2,3,0,Tablet,Australia,Social Media,224,111.0,1
session_1646,user_1023,31,1,0,0,Tablet,USA,Email,32,31.0,0
session_1647,user_1512,158,2,2,0,Mobile,Canada,Google,160,79.0,1
session_1648,user_1135,239,2,3,0,Desktop,France,Direct,241,119.5,1
session_1649,user_2689,275,2,1,0,Desktop,France,Direct,277,137.5,1
session_165,user_1133,99,2,0,0,Mobile,France,Google,101,49.5,0
session_1650,user_1447,293,3,3,0,Mobile,India,Direct,296,97.66666666666667,1
session_1651,user_1394,292,2,0,0,Tablet,India,Google,294,146.0,0
session_1654,user_1453,298,3,2,0,Tablet,USA,Google,301,99.33333333333333,1
session_1655,user_2600,222,2,0,0,Tablet,UK,Email,224,111.0,0
session_1656,user_2732,344,2,0,0,Mobile,Germany,Google,346,172.0,0
session_1657,user_2424,245,2,0,0,Tablet,USA,Email,247,122.5,0
session_1658,user_1920,212,2,2,0,Desktop,USA,Email,214,106.0,1
session_1659,user_1027,59,1,0,0,Tablet,UK,Social Media,60,59.0,0
session_166,user_2737,89,2,5,0,Tablet,France,Direct,91,44.5,1
session_1660,user_1328,345,3,2,0,Mobile,India,Social Media,348,115.0,1
session_1661,user_1588,381,3,3,0,Mobile,Canada,Google,384,127.0,1
session_1662,user_1826,147,2,3,0,Mobile,Germany,Direct,149,73.5,1
session_1663,user_2548,19,1,0,0,Tablet,Germany,Direct,20,19.0,0
session_1664,user_2046,40,1,0,0,Mobile,USA,Email,41,40.0,0
session_1665,user_2664,301,2,0,0,Desktop,UK,Google,303,150.5,0
session_1666,user_2644,385,4,2,0,Tablet,Canada,Google,389,96.25,1
session_1667,user_2193,66,1,0,0,Tablet,Germany,Google,67,66.0,0
session_1668,user_2010,352,3,5,0,Tablet,USA,Google,355,117.33333333333333,1
session_1669,user_2394,306,3,5,0,Mobile,Germany,Google,309,102.0,1
session_167,user_2987,291,2,0,0,Tablet,France,Email,293,145.5,0
session_1670,user_1712,225,2,1,0,Tablet,France,Google,227,112.5,1
session_1671,user_1155,175,2,1,0,Mobile,France,Google,177,87.5,1
session_1672,user_2160,19,1,0,0,Desktop,Canada,Google,20,19.0,0
session_1673,user_1158,281,3,5,0,Mobile,UK,Google,284,93.66666666666667,1
session_1674,user_2172,48,1,0,0,Tablet,Germany,Google,49,48.0,0
session_1675,user_2095,56,1,0,0,Tablet,Australia,Google,57,56.0,0
session_1676,user_2090,31,1,0,0,Desktop,India,Direct,32,31.0,0
session_1677,user_2403,222,3,2,0,Desktop,France,Google,225,74.0,1
session_1678,user_1379,225,2,1,0,Tablet,Australia,Social Media,227,112.5,1
session_1679,user_2973,69,1,0,0,Tablet,Germany,Google,70,69.0,0
session_1683,user_1979,278,2,4,0,Desktop,USA,Google,280,139.0,1
session_1684,user_1394,218,2,1,0,Mobile,Germany,Direct,220,109.0,1
session_1685,user_2312,103,1,0,0,Tablet,France,Email,104,103.0,0
session_1686,user_2527,108,1,0,0,Desktop,France,Direct,109,108.0,0
session_1687,user_1509,127,2,0,0,Mobile,India,Email,129,63.5,0
session_1688,user_2078,167,1,0,0,Mobile,Australia,Social Media,168,167.0,0
session_1689,user_2425,107,2,1,0,Tablet,USA,Social Media,109,53.5,1
session_169,user_1759,237,3,2,0,Desktop,Germany,Google,240,79.0,1
session_1690,user_1875,310,2,3,0,Tablet,Germany,Social Media,312,155.0,1
session_1691,user_2493,111,1,0,0,Tablet,Australia,Google,112,111.0,0
session_1693,user_2152,198,2,0,0,Desktop,Germany,Google,200,99.0,0
session_1695,user_1830,293,3,5,0,Mobile,UK,Google,296,97.66666666666667,1
session_1696,user_1347,67,2,0,0,Mobile,USA,Social Media,69,33.5,0
session_1697,user_2027,210,2,0,0,Tablet,Canada,Google,212,105.0,0
session_1699,user_2030,157,1,0,0,Tablet,France,Direct,158,157.0,0
session_17,user_1629,254,3,3,0,Mobile,USA,Social Media,257,84.66666666666667,1
session_170,user_1692,257,3,3,0,Mobile,USA,Direct,260,85.66666666666667,1
session_1700,user_1982,112,2,2,0,Tablet,Germany,Direct,114,56.0,1
session_1701,user_2734,61,1,0,0,Desktop,France,Social Media,62,61.0,0
session_1702,user_2600,149,2,4,0,Tablet,Germany,Google,151,74.5,1
session_1703,user_1807,176,2,0,0,Desktop,Canada,Google,178,88.0,0
session_1704,user_2978,184,3,5,0,Mobile,France,Social Media,187,61.333333333333336,1
session_1705,user_2196,78,1,0,0,Mobile,India,Google,79,78.0,0
session_1706,user_1135,186,3,0,0,Desktop,Canada,Google,189,62.0,0
session_1707,user_2542,31,1,0,0,Mobile,USA,Google,32,31.0,0
session_1708,user_2258,137,2,5,0,Tablet,France,Email,139,68.5,1
session_1709,user_1104,138,1,0,0,Mobile,Canada,Social Media,139,138.0,0
session_171,user_2076,113,2,0,0,Desktop,USA,Email,115,56.5,0
session_1710,user_1430,24,1,0,0,Mobile,India,Social Media,25,24.0,0
session_1711,user_1519,229,2,5,0,Tablet,USA,Google,231,114.5,1
session_1712,user_1031,178,2,4,0,Desktop,UK,Social Media,180,89.0,1
session_1713,user_1087,115,2,2,0,Mobile,Germany,Google,117,57.5,1
session_1716,user_2577,103,2,3,0,Mobile,Canada,Email,105,51.5,1
session_1717,user_2377,213,2,0,0,Desktop,Canada,Social Media,215,106.5,0
session_1718,user_1244,254,3,2,0,Mobile,Australia,Google,257,84.66666666666667,1
session_1719,user_2861,95,1,0,0,Mobile,Germany,Direct,96,95.0,0
session_172,user_1172,77,2,0,0,Desktop,Australia,Direct,79,38.5,0
session_1720,user_2038,73,1,0,0,Desktop,UK,Direct,74,73.0,0
session_1721,user_2195,151,2,3,0,Mobile,Germany,Email,153,75.5,1
session_1722,user_1111,190,2,2,0,Desktop,UK,Google,192,95.0,1
session_1723,user_2239,94,1,0,0,Desktop,France,Email,95,94.0,0
session_1724,user_1738,78,1,0,0,Tablet,Australia,Email,79,78.0,0
session_1727,user_1076,219,2,3,0,Desktop,Germany,Email,221,109.5,1
session_1728,user_2769,233,2,0,0,Tablet,UK,Google,235,116.5,0
session_1729,user_2083,211,2,1,0,Tablet,USA,Email,213,105.5,1
session_173,user_1705,112,2,0,0,Desktop,USA,Email,114,56.0,0
session_1730,user_1838,222,2,4,0,Desktop,UK,Email,224,111.0,1
session_1731,user_2184,115,2,4,0,Tablet,Australia,Email,117,57.5,1
session_1733,user_2416,64,1,0,0,Tablet,Australia,Direct,65,64.0,0
session_1734,user_2801,195,2,1,0,Mobile,India,Google,197,97.5,1
session_1735,user_2469,135,1,0,0,Tablet,Germany,Email,136,135.0,0
session_1736,user_2678,94,2,0,0,Mobile,USA,Social Media,96,47.0,0
session_1737,user_1382,147,1,0,0,Mobile,UK,Direct,148,147.0,0
session_1739,user_2578,186,2,3,0,Mobile,Australia,Social Media,188,93.0,1
session_174,user_1425,200,2,0,0,Desktop,France,Direct,202,100.0,0
session_1740,user_2817,310,2,0,0,Desktop,UK,Social Media,312,155.0,0
session_1741,user_1118,150,1,0,0,Tablet,France,Social Media,151,150.0,0
session_1743,user_2944,269,2,3,0,Desktop,Germany,Google,271,134.5,1
session_1744,user_2884,84,2,4,0,Desktop,India,Social Media,86,42.0,1
session_1745,user_1152,94,2,2,0,Desktop,Canada,Email,96,47.0,1
session_1746,user_2400,288,3,0,0,Mobile,India,Social Media,291,96.0,0
session_1748,user_2398,16,1,0,0,Tablet,Australia,Google,17,16.0,0
session_175,user_2255,105,1,0,0,Desktop,Germany,Direct,106,105.0,0
session_1751,user_1978,249,2,0,0,Tablet,UK,Social Media,251,124.5,0
session_1752,user_2050,116,1,0,0,Desktop,UK,Social Media,117,116.0,0
session_1753,user_1901,96,2,2,0,Mobile,Canada,Google,98,48.0,1
